,years,Category,comments,views
5964,2011,technology/science,144,1218882
5965,2011,education,363,1549458
5966,2011,TED ,363,1549458
5967,2011,technology/science,363,1549458
5968,2011,technology/science,363,1549458
5969,2011,technology/science,363,1549458
5970,2011,technology/science,363,1549458
5971,2011,technology/science,363,1549458
5972,2011,personal/work,363,1549458
5973,2011,technology/science,363,1549458
5974,2011,personal/work,162,1885751
5975,2011,environment/nature,162,1885751
5976,2011,environment/nature,162,1885751
5977,2011,technology/science,162,1885751
5978,2011,culture,162,1885751
5979,2011,environment/nature,162,1885751
5980,2011,environment/nature,162,1885751
5981,2011,personal/work,162,1885751
5982,2011,environment/nature,162,1885751
5983,2011,environment/nature,162,1885751
5984,2011,society,162,1885751
5985,2011,environment/nature,213,2004519
5986,2011,environment/nature,213,2004519
5987,2011,personal/work,213,2004519
5988,2011,culture,213,2004519
5989,2011,society,213,2004519
5990,2011,culture,213,2004519
5991,2011,society,213,2004519
5992,2011,personal/work,213,2004519
5993,2011,society,94,747979
5994,2011,environment/nature,94,747979
5995,2011,society,94,747979
5996,2011,environment/nature,94,747979
5997,2011,society,94,747979
5998,2011,personal/work,94,747979
5999,2011,society,94,747979
6000,2011,society,94,747979
6001,2011,society,94,747979
6002,2011,personal/work,299,4653286
6003,2011,culture,299,4653286
6004,2011,personal/work,299,4653286
6005,2011,society,299,4653286
6006,2011,society,299,4653286
6007,2011,culture,124,612377
6008,2011,society,124,612377
6009,2011,society,124,612377
6010,2011,TED ,69,846544
6011,2011,culture,69,846544
6012,2011,education,69,846544
6013,2011,society,69,846544
6014,2011,society,69,846544
6015,2011,personal/work,69,846544
6016,2011,personal/work,170,931567
6017,2011,society,170,931567
6018,2011,society,170,931567
6019,2011,society,170,931567
6020,2011,society,143,1586547
6021,2011,environment/nature,143,1586547
6022,2011,personal/work,143,1586547
6023,2011,society,143,1586547
6024,2011,society,143,1586547
6025,2011,personal/work,427,1778606
6026,2011,personal/work,427,1778606
6027,2011,society,427,1778606
6028,2011,society,427,1778606
6029,2011,environment/nature,427,1778606
6030,2011,society,427,1778606
6031,2011,society,95,1215549
6032,2011,environment/nature,95,1215549
6033,2011,technology/science,95,1215549
6034,2011,environment/nature,95,1215549
6035,2011,technology/science,95,1215549
6036,2011,technology/science,95,1215549
6037,2011,culture,309,6263759
6038,2011,technology/science,309,6263759
6039,2011,culture,309,6263759
6040,2011,culture,115,357454
6041,2011,culture,115,357454
6042,2011,culture,79,1474192
6043,2011,personal/work,79,1474192
6044,2011,technology/science,79,1474192
6045,2011,technology/science,79,1474192
6046,2011,technology/science,79,1474192
6047,2011,technology/science,79,1474192
6048,2011,technology/science,79,1474192
6049,2011,technology/science,97,509375
6050,2011,technology/science,97,509375
6051,2011,technology/science,97,509375
6052,2011,technology/science,97,509375
6053,2011,technology/science,97,509375
6054,2011,culture,165,650274
6055,2011,culture,165,650274
6056,2011,technology/science,165,650274
6057,2011,technology/science,165,650274
6058,2011,technology/science,165,650274
6059,2011,technology/science,615,1113407
6060,2011,technology/science,615,1113407
6061,2011,TED ,615,1113407
6062,2011,culture,615,1113407
6063,2011,technology/science,615,1113407
6064,2011,culture,615,1113407
6065,2011,TED ,72,769926
6066,2011,personal/work,72,769926
6067,2011,personal/work,72,769926
6068,2011,culture,72,769926
6069,2011,culture,72,769926
6070,2011,personal/work,121,251313
6071,2011,culture,121,251313
6072,2011,culture,121,251313
6073,2011,personal/work,169,703439
6074,2011,personal/work,169,703439
6075,2011,technology/science,169,703439
6076,2011,personal/work,169,703439
6077,2011,technology/science,169,703439
6078,2011,technology/science,169,703439
6079,2011,personal/work,93,1670894
6080,2011,culture,93,1670894
6081,2011,technology/science,93,1670894
6082,2011,culture,93,1670894
6083,2011,personal/work,93,1670894
6084,2011,personal/work,93,1670894
6085,2011,technology/science,333,1272198
6086,2011,society,333,1272198
6087,2011,society,333,1272198
6088,2011,society,188,1202928
6089,2011,personal/work,188,1202928
6090,2011,culture,188,1202928
6091,2011,society,188,1202928
6092,2011,personal/work,188,1202928
6093,2011,TED ,135,681873
6094,2011,culture,135,681873
6095,2011,society,135,681873
6096,2011,society,135,681873
6097,2011,environment/nature,189,2442996
6098,2011,society,189,2442996
6099,2011,society,189,2442996
6100,2011,society,189,2442996
6101,2011,culture,2492,1832930
6102,2011,society,2492,1832930
6103,2011,culture,2492,1832930
6104,2011,society,2492,1832930
6105,2011,society,2492,1832930
6106,2011,society,2492,1832930
6107,2011,technology/science,2492,1832930
6108,2011,personal/work,383,461382
6109,2011,society,383,461382
6110,2011,culture,383,461382
6111,2011,society,383,461382
6112,2011,society,383,461382
6113,2011,society,241,1071132
6114,2011,TED ,241,1071132
6115,2011,culture,241,1071132
6116,2011,society,241,1071132
6117,2011,personal/work,339,1621707
6118,2011,culture,339,1621707
6119,2011,personal/work,339,1621707
6120,2011,society,339,1621707
6121,2011,personal/work,339,1621707
6122,2011,society,339,1621707
6123,2011,TED ,123,869847
6124,2011,society,123,869847
6125,2011,society,123,869847
6126,2011,society,123,869847
6127,2011,society,123,869847
6128,2011,culture,281,1486880
6129,2011,personal/work,281,1486880
6130,2011,society,281,1486880
6131,2011,personal/work,281,1486880
6132,2011,society,199,602203
6133,2011,TED ,199,602203
6134,2011,personal/work,199,602203
6135,2011,culture,199,602203
6136,2011,society,199,602203
6137,2011,culture,199,602203
6138,2011,society,199,602203
6139,2011,TED ,121,938456
6140,2011,culture,121,938456
6141,2011,environment/nature,121,938456
6142,2011,society,121,938456
6143,2011,society,121,938456
6144,2011,technology/science,226,788065
6145,2011,culture,226,788065
6146,2011,culture,226,788065
6147,2011,culture,226,788065
6148,2011,technology/science,226,788065
6149,2011,technology/science,100,929077
6150,2011,culture,100,929077
6151,2011,culture,100,929077
6152,2011,culture,100,929077
6153,2011,technology/science,100,929077
6154,2011,technology/science,279,800056
6155,2011,technology/science,279,800056
6156,2011,technology/science,279,800056
6157,2011,technology/science,279,800056
6158,2011,technology/science,279,800056
6159,2011,technology/science,279,800056
6160,2011,technology/science,279,800056
6161,2011,personal/work,220,1751030
6162,2011,culture,220,1751030
6163,2011,culture,78,727487
6164,2011,personal/work,78,727487
6165,2011,personal/work,78,727487
6166,2011,culture,85,909194
6167,2011,technology/science,85,909194
6168,2011,technology/science,85,909194
6169,2011,culture,85,909194
6170,2011,technology/science,85,909194
6171,2011,personal/work,85,909194
6172,2011,technology/science,85,909194
6173,2011,personal/work,235,1637656
6174,2011,personal/work,235,1637656
6175,2011,culture,235,1637656
6176,2011,technology/science,235,1637656
6177,2011,culture,235,1637656
6178,2011,TED ,471,525446
6179,2011,TED ,471,525446
6180,2011,personal/work,471,525446
6181,2011,technology/science,471,525446
6182,2011,technology/science,471,525446
6183,2011,technology/science,471,525446
6184,2011,technology/science,471,525446
6185,2011,technology/science,471,525446
6186,2011,technology/science,471,525446
6187,2011,society,232,1190085
6188,2011,education,232,1190085
6189,2011,education,232,1190085
6190,2011,society,232,1190085
6191,2011,TED ,199,534289
6192,2011,personal/work,199,534289
6193,2011,culture,199,534289
6194,2011,society,199,534289
6195,2011,society,199,534289
6196,2011,society,199,534289
6197,2011,society,199,534289
6198,2011,personal/work,92,704205
6199,2011,society,92,704205
6200,2011,society,92,704205
6201,2011,culture,92,704205
6202,2011,society,92,704205
6203,2011,culture,736,8838874
6204,2011,personal/work,736,8838874
6205,2011,personal/work,159,1396197
6206,2011,culture,159,1396197
6207,2011,personal/work,159,1396197
6208,2011,society,159,1396197
6209,2011,culture,159,1396197
6210,2011,technology/science,159,1396197
6211,2011,technology/science,159,1396197
6212,2011,technology/science,159,1396197
6213,2011,environment/nature,197,938976
6214,2011,technology/science,197,938976
6215,2011,environment/nature,197,938976
6216,2011,environment/nature,197,938976
6217,2011,environment/nature,197,938976
6218,2011,personal/work,197,938976
6219,2011,environment/nature,197,938976
6220,2011,technology/science,197,938976
6221,2011,technology/science,197,938976
6222,2011,personal/work,216,690977
6223,2011,technology/science,216,690977
6224,2011,technology/science,216,690977
6225,2011,TED ,164,490275
6226,2011,technology/science,164,490275
6227,2011,environment/nature,164,490275
6228,2011,technology/science,164,490275
6229,2011,technology/science,164,490275
6230,2011,technology/science,123,735708
6231,2011,culture,123,735708
6232,2011,technology/science,123,735708
6233,2011,culture,123,735708
6234,2011,culture,264,703559
6235,2011,technology/science,264,703559
6236,2011,technology/science,264,703559
6237,2011,technology/science,264,703559
6238,2011,personal/work,316,1734555
6239,2011,personal/work,316,1734555
6240,2011,culture,316,1734555
6241,2011,technology/science,316,1734555
6242,2011,personal/work,199,498409
6243,2011,technology/science,199,498409
6244,2011,technology/science,199,498409
6245,2011,technology/science,199,498409
6246,2011,society,199,498409
6247,2011,society,222,1660801
6248,2011,TED ,222,1660801
6249,2011,society,222,1660801
6250,2011,society,222,1660801
6251,2011,society,222,1660801
6252,2011,society,222,1660801
6253,2011,technology/science,222,1660801
6254,2011,culture,621,2462734
6255,2011,culture,621,2462734
6256,2011,culture,621,2462734
6257,2011,society,621,2462734
6258,2011,personal/work,621,2462734
6259,2011,society,292,3688975
6260,2011,society,292,3688975
6261,2011,society,292,3688975
6262,2011,technology/science,292,3688975
6263,2011,environment/nature,440,6264902
6264,2011,environment/nature,440,6264902
6265,2011,environment/nature,440,6264902
6266,2011,technology/science,440,6264902
6267,2011,technology/science,440,6264902
6268,2011,technology/science,440,6264902
6269,2011,technology/science,212,659276
6270,2011,technology/science,212,659276
6271,2011,technology/science,212,659276
6272,2011,technology/science,212,659276
6273,2011,technology/science,212,659276
6274,2011,technology/science,212,659276
6275,2011,technology/science,238,1435933
6276,2011,personal/work,238,1435933
6277,2011,technology/science,238,1435933
6278,2011,technology/science,238,1435933
6279,2011,technology/science,238,1435933
6280,2011,society,238,1435933
6281,2011,society,238,1435933
6282,2011,personal/work,212,1948949
6283,2011,society,212,1948949
6284,2011,society,212,1948949
6285,2011,society,212,1948949
6286,2011,culture,162,812508
6287,2011,society,162,812508
6288,2011,society,162,812508
6289,2011,society,162,812508
6290,2011,society,162,812508
6291,2011,society,162,812508
6292,2011,society,162,812508
6293,2011,culture,351,5402228
6294,2011,society,351,5402228
6295,2011,personal/work,351,5402228
6296,2011,personal/work,189,1134961
6297,2011,culture,189,1134961
6298,2011,personal/work,189,1134961
6299,2011,society,189,1134961
6300,2011,culture,189,1134961
6301,2011,society,189,1134961
6302,2011,society,375,2500389
6303,2011,society,375,2500389
6304,2011,society,375,2500389
6305,2011,society,375,2500389
6306,2011,society,405,1421357
6307,2011,personal/work,405,1421357
6308,2011,culture,405,1421357
6309,2011,society,405,1421357
6310,2011,education,405,1421357
6311,2011,technology/science,405,1421357
6312,2011,TED ,75,551041
6313,2011,technology/science,75,551041
6314,2011,technology/science,75,551041
6315,2011,technology/science,75,551041
6316,2011,culture,656,2190746
6317,2011,technology/science,656,2190746
6318,2011,technology/science,656,2190746
6319,2011,technology/science,656,2190746
6320,2011,technology/science,656,2190746
6321,2011,personal/work,300,1349669
6322,2011,personal/work,300,1349669
6323,2011,personal/work,300,1349669
6324,2011,technology/science,300,1349669
6325,2011,culture,300,1349669
6326,2011,technology/science,300,1349669
6327,2011,technology/science,131,984738
6328,2011,technology/science,131,984738
6329,2011,personal/work,131,984738
6330,2011,technology/science,131,984738
6331,2011,environment/nature,131,984738
6332,2011,environment/nature,131,984738
6333,2011,environment/nature,131,984738
6334,2011,technology/science,131,984738
6335,2011,technology/science,131,984738
6336,2011,TED ,82,393695
6337,2011,environment/nature,82,393695
6338,2011,environment/nature,82,393695
6339,2011,personal/work,82,393695
6340,2011,technology/science,82,393695
6341,2011,environment/nature,82,393695
6342,2011,technology/science,82,393695
6343,2011,personal/work,311,842057
6344,2011,personal/work,311,842057
6345,2011,technology/science,311,842057
6346,2011,society,311,842057
6347,2011,society,311,842057
6348,2011,society,311,842057
6349,2011,TED ,131,1079565
6350,2011,society,131,1079565
6351,2011,society,131,1079565
6352,2011,society,131,1079565
6353,2011,technology/science,131,1079565
6354,2011,technology/science,131,1079565
6355,2011,culture,380,5447236
6356,2011,society,380,5447236
6357,2011,culture,380,5447236
6358,2011,personal/work,380,5447236
6359,2011,society,380,5447236
6360,2011,culture,380,5447236
6361,2011,society,380,5447236
6362,2011,society,63,1055562
6363,2011,society,63,1055562
6364,2011,society,63,1055562
6365,2011,society,63,1055562
6366,2011,society,63,1055562
6367,2011,society,143,1399333
6368,2011,society,143,1399333
6369,2011,society,143,1399333
