years,Category,comments,views
2010,personal/work,718,1359611
2010,society,718,1359611
2010,society,718,1359611
2010,society,718,1359611
2010,society,718,1359611
2010,personal/work,718,1359611
2010,society,266,1342475
2010,society,266,1342475
2010,society,266,1342475
2010,society,266,1342475
2010,environment/nature,259,688861
2010,society,259,688861
2010,society,259,688861
2010,environment/nature,259,688861
2010,environment/nature,259,688861
2010,environment/nature,259,688861
2010,environment/nature,259,688861
2010,culture,135,759736
2010,culture,135,759736
2010,society,135,759736
2010,society,135,759736
2010,society,63,621361
2010,environment/nature,63,621361
2010,culture,63,621361
2010,culture,63,621361
2010,society,63,621361
2010,personal/work,190,622593
2010,society,190,622593
2010,society,190,622593
2010,technology/science,190,622593
2010,technology/science,190,622593
2010,technology/science,264,954049
2010,culture,264,954049
2010,technology/science,264,954049
2010,technology/science,264,954049
2010,technology/science,264,954049
2010,technology/science,264,954049
2010,technology/science,264,954049
2010,technology/science,264,954049
2010,environment/nature,91,556032
2010,environment/nature,91,556032
2010,technology/science,91,556032
2010,environment/nature,91,556032
2010,technology/science,91,556032
2010,TED ,83,368770
2010,culture,83,368770
2010,environment/nature,83,368770
2010,environment/nature,83,368770
2010,environment/nature,83,368770
2010,technology/science,83,368770
2010,personal/work,144,829399
2010,culture,144,829399
2010,technology/science,144,829399
2010,culture,144,829399
2010,technology/science,144,829399
2010,culture,343,1021573
2010,education,343,1021573
2010,culture,343,1021573
2010,society,343,1021573
2010,society,343,1021573
2010,culture,834,543551
2010,society,834,543551
2010,society,834,543551
2010,society,834,543551
2010,society,834,543551
2010,society,834,543551
2010,society,834,543551
2010,society,58,454323
2010,environment/nature,58,454323
2010,environment/nature,58,454323
2010,society,58,454323
2010,technology/science,58,454323
2010,technology/science,124,611081
2010,personal/work,124,611081
2010,technology/science,124,611081
2010,technology/science,124,611081
2010,culture,226,1231423
2010,culture,226,1231423
2010,culture,226,1231423
2010,culture,226,1231423
2010,technology/science,156,943245
2010,education,156,943245
2010,technology/science,156,943245
2010,technology/science,74,307628
2010,technology/science,74,307628
2010,technology/science,74,307628
2010,technology/science,74,307628
2010,technology/science,74,307628
2010,TED ,850,1347633
2010,culture,850,1347633
2010,education,850,1347633
2010,technology/science,850,1347633
2010,technology/science,850,1347633
2010,technology/science,146,586814
2010,personal/work,146,586814
2010,technology/science,146,586814
2010,technology/science,146,586814
2010,technology/science,146,586814
2010,personal/work,146,586814
2010,TED ,134,1154719
2010,technology/science,134,1154719
2010,technology/science,134,1154719
2010,society,134,1154719
2010,personal/work,134,1154719
2010,society,579,1499219
2010,society,579,1499219
2010,education,579,1499219
2010,society,579,1499219
2010,society,579,1499219
2010,personal/work,388,2012387
2010,personal/work,388,2012387
2010,personal/work,388,2012387
2010,culture,388,2012387
2010,society,388,2012387
2010,society,388,2012387
2010,society,388,2012387
2010,TED ,52,539950
2010,education,52,539950
2010,education,52,539950
2010,personal/work,52,539950
2010,personal/work,52,539950
2010,personal/work,52,539950
2010,culture,52,539950
2010,personal/work,52,539950
2010,culture,305,960523
2010,society,305,960523
2010,education,305,960523
2010,environment/nature,305,960523
2010,society,31,349168
2010,society,31,349168
2010,environment/nature,31,349168
2010,environment/nature,31,349168
2010,society,31,349168
2010,society,31,349168
2010,TED ,140,452578
2010,personal/work,140,452578
2010,education,140,452578
2010,society,140,452578
2010,technology/science,140,452578
2010,technology/science,187,505716
2010,technology/science,187,505716
2010,technology/science,187,505716
2010,technology/science,187,505716
2010,technology/science,187,505716
2010,TED ,589,4908787
2010,personal/work,589,4908787
2010,personal/work,589,4908787
2010,culture,589,4908787
2010,technology/science,589,4908787
2010,technology/science,589,4908787
2010,personal/work,589,4908787
2010,TED ,189,1112351
2010,technology/science,189,1112351
2010,technology/science,189,1112351
2010,personal/work,189,1112351
2010,technology/science,189,1112351
2010,environment/nature,189,1112351
2010,technology/science,189,1112351
2010,TED ,767,2152734
2010,culture,767,2152734
2010,personal/work,767,2152734
2010,environment/nature,767,2152734
2010,technology/science,767,2152734
2010,environment/nature,767,2152734
2010,technology/science,767,2152734
2010,technology/science,767,2152734
2010,TED ,366,1828181
2010,culture,366,1828181
2010,society,366,1828181
2010,society,366,1828181
2010,society,366,1828181
2010,culture,297,1393541
2010,environment/nature,297,1393541
2010,society,297,1393541
2010,society,297,1393541
2010,environment/nature,297,1393541
2010,society,233,532619
2010,TED ,233,532619
2010,environment/nature,233,532619
2010,personal/work,233,532619
2010,society,233,532619
2010,society,233,532619
2010,personal/work,117,833901
2010,society,117,833901
2010,culture,117,833901
2010,culture,117,833901
2010,society,117,833901
2010,society,117,833901
2010,society,117,833901
2010,personal/work,209,588691
2010,technology/science,209,588691
2010,technology/science,209,588691
2010,technology/science,209,588691
2010,personal/work,209,588691
2010,technology/science,893,2235818
2010,technology/science,893,2235818
2010,culture,893,2235818
2010,technology/science,893,2235818
2010,technology/science,893,2235818
2010,technology/science,893,2235818
2010,technology/science,893,2235818
2010,technology/science,220,849372
2010,culture,220,849372
2010,education,220,849372
2010,technology/science,220,849372
2010,technology/science,220,849372
2010,technology/science,220,849372
2010,technology/science,831,851862
2010,culture,831,851862
2010,technology/science,831,851862
2010,education,831,851862
2010,technology/science,831,851862
2010,technology/science,831,851862
2010,technology/science,831,851862
2010,TED ,301,1882742
2010,education,301,1882742
2010,culture,301,1882742
2010,education,301,1882742
2010,education,219,2108409
2010,personal/work,219,2108409
2010,culture,219,2108409
2010,culture,219,2108409
2010,technology/science,219,2108409
2010,technology/science,219,2108409
2010,TED ,291,1125092
2010,personal/work,291,1125092
2010,technology/science,291,1125092
2010,personal/work,291,1125092
2010,personal/work,291,1125092
2010,technology/science,291,1125092
2010,culture,291,1125092
2010,technology/science,291,1125092
2010,personal/work,291,1125092
2010,personal/work,473,1854997
2010,personal/work,473,1854997
2010,education,473,1854997
2010,technology/science,473,1854997
2010,technology/science,473,1854997
2010,education,473,1854997
2010,education,473,1854997
2010,technology/science,473,1854997
2010,technology/science,473,1854997
2010,technology/science,473,1854997
2010,technology/science,153,858303
2010,environment/nature,153,858303
2010,environment/nature,153,858303
2010,culture,153,858303
2010,technology/science,153,858303
2010,technology/science,153,858303
2010,technology/science,868,7431179
2010,personal/work,868,7431179
2010,technology/science,868,7431179
2010,technology/science,868,7431179
2010,personal/work,868,7431179
2010,technology/science,868,7431179
2010,technology/science,868,7431179
2010,personal/work,868,7431179
2010,TED ,68,702793
2010,personal/work,68,702793
2010,society,68,702793
2010,personal/work,68,702793
2010,society,68,702793
2010,environment/nature,68,702793
2010,TED ,1927,31168150
2010,personal/work,1927,31168150
2010,culture,1927,31168150
2010,personal/work,1927,31168150
2010,personal/work,1927,31168150
2010,society,1927,31168150
2010,society,1927,31168150
2010,personal/work,1927,31168150
2010,society,1927,31168150
2010,culture,272,948622
2010,society,272,948622
2010,personal/work,272,948622
2010,society,272,948622
2010,personal/work,272,948622
2011,personal/work,409,4241096
2011,culture,409,4241096
2011,culture,409,4241096
2011,personal/work,409,4241096
2011,personal/work,409,4241096
2011,TED ,2374,1847256
2011,culture,2374,1847256
2011,technology/science,2374,1847256
2011,technology/science,2374,1847256
2011,culture,2374,1847256
2011,TED ,214,1231800
2011,personal/work,214,1231800
2011,personal/work,214,1231800
2011,culture,214,1231800
2011,culture,214,1231800
2011,technology/science,214,1231800
2011,technology/science,214,1231800
2011,personal/work,207,892492
2011,technology/science,207,892492
2011,technology/science,207,892492
2011,technology/science,207,892492
2011,technology/science,207,892492
2011,TED ,592,2859644
2011,education,592,2859644
2011,personal/work,592,2859644
2011,personal/work,592,2859644
2011,personal/work,592,2859644
2011,personal/work,592,2859644
2011,technology/science,592,2859644
2011,personal/work,592,2859644
2011,personal/work,205,667218
2011,technology/science,205,667218
2011,personal/work,205,667218
2011,technology/science,205,667218
2011,technology/science,205,667218
2011,technology/science,250,1475333
2011,technology/science,250,1475333
2011,culture,250,1475333
2011,technology/science,250,1475333
2011,technology/science,250,1475333
2011,technology/science,250,1475333
2011,environment/nature,179,1301834
2011,technology/science,179,1301834
2011,culture,179,1301834
2011,technology/science,179,1301834
2011,personal/work,322,1208946
2011,technology/science,322,1208946
2011,technology/science,322,1208946
2011,TED ,616,953587
2011,technology/science,616,953587
2011,education,616,953587
2011,education,616,953587
2011,technology/science,616,953587
2011,technology/science,616,953587
2011,technology/science,616,953587
2011,technology/science,616,953587
2011,personal/work,342,900395
2011,personal/work,342,900395
2011,culture,342,900395
2011,technology/science,342,900395
2011,society,342,900395
2011,society,342,900395
2011,society,142,521502
2011,society,142,521502
2011,culture,142,521502
2011,society,142,521502
2011,society,142,521502
2011,environment/nature,356,462012
2011,TED ,356,462012
2011,personal/work,356,462012
2011,personal/work,356,462012
2011,society,356,462012
2011,environment/nature,356,462012
2011,society,356,462012
2011,environment/nature,356,462012
2011,society,356,462012
2011,technology/science,356,462012
2011,TED ,55,463366
2011,technology/science,55,463366
2011,technology/science,55,463366
2011,technology/science,55,463366
2011,technology/science,55,463366
2011,technology/science,55,463366
2011,technology/science,55,463366
2011,technology/science,55,463366
2011,technology/science,114,757335
2011,culture,114,757335
2011,culture,114,757335
2011,culture,114,757335
2011,technology/science,114,757335
2011,technology/science,114,757335
2011,technology/science,114,757335
2011,technology/science,920,2327025
2011,personal/work,920,2327025
2011,technology/science,920,2327025
2011,culture,920,2327025
2011,technology/science,920,2327025
2011,technology/science,920,2327025
2011,personal/work,98,497626
2011,technology/science,98,497626
2011,technology/science,98,497626
2011,society,98,497626
2011,society,98,497626
2011,society,98,497626
2011,culture,132,1300622
2011,culture,132,1300622
2011,culture,132,1300622
2011,society,132,1300622
2011,culture,132,1300622
2011,culture,132,1300622
2011,society,132,1300622
